"Date","sm"
"20180114",1.95
"20180115",1.8
"20180116",1.875
"20180117",2.1
"20180118",1.7
"20180119",1.7
"20180120",1.925
"20180121",1.85
"20180122",1.775
"20180123",1.7
"20180124",2
"20180125",1.925
"20180126",1.7
"20180127",1.85
"20180128",2
"20180129",1.7
"20180130",1.4
"20180131",1.6
"20180201",1.6
"20180202",1.375
"20180203",1.525
"20180204",1.9
"20180205",1.5
"20180206",1.6
"20180207",1.85
"20180208",1.5
"20180209",1.6
"20180210",1.6
"20180211",1.525
"20180212",1.525
"20180213",1.6
"20180214",1.3
"20180215",1.3
"20180216",1.525
"20180217",1.35
"20180218",1.625
"20180219",1.2
"20180220",1.35
"20180221",1.275
"20180222",1.1
"20180223",1.475
"20180224",0.95
"20180225",0.8
"20180226",0.8
"20180227",0.95
"20180228",1.025
"20180301",1.15
"20180302",0.775
"20180303",1
"20180304",0.85
"20180305",1
"20180306",0.825
"20180307",0.9
"20180308",0.9
"20180309",0.6
"20180310",0.75
"20180311",0.9
"20180312",1.05
"20180313",0.9
"20180314",0.85
"20180315",0.9
"20180316",1
"20180317",1.1
"20180318",13
"20180319",10.9
"20180320",9.625
"20180321",8.975
"20180322",8.15
"20180323",6.825
"20180324",6.25
"20180325",5.55
"20180326",4.65
"20180327",4.1
"20180328",3.4
"20180329",3.45
"20180330",3.5
"20180331",2.8
"20180401",3
"20180402",2.6
"20180403",2.45
"20180404",2.75
"20180405",2.575
"20180406",2.75
"20180407",1.875
"20180408",2.325
"20180409",2.55
"20180410",2.525
"20180411",2.3
"20180412",2
"20180413",2.35
"20180414",2
"20180415",2.525
"20180416",2.05
"20180417",1.9
"20180418",2.3
"20180419",2
"20180420",2.45
"20180421",2.05
"20180422",2.2
"20180423",11.925
"20180424",9.475
"20180425",8
"20180426",6.65
"20180427",4.95
"20180428",3.7
"20180429",3.1
"20180430",2.925
"20180501",2.7
"20180502",2.975
"20180503",2.5
"20180504",12.35
"20180505",9.6
"20180506",8.1
"20180507",6.75
"20180508",4.85
"20180509",4
"20180510",3.25
"20180511",9.7
"20180512",9.8
"20180513",5.16666666666667
"20180514",4.5
"20180515",3.5
"20180516",3.55
"20180517",3.45
"20180518",3
"20180519",2.75
"20180520",14.95
"20180521",13.4
"20180522",14.45
"20180523",13
"20180524",16.8
"20180525",13.5
"20180526",15.4
"20180527",14.5
"20180528",12.9
"20180529",12.8
"20180530",10.9
"20180531",10.1
"20180601",12.9
"20180602",13
"20180603",12.9
"20180604",NA
"20180605",14.3
"20180606",13.7
"20180607",13.55
"20180608",11.1
"20180609",10.9666666666667
"20180610",11.1
"20180611",10.9
"20180612",10.5
"20180613",10.3
"20180614",8.4
"20180701",0
"20180702",3.9
"20180703",NA
"20180704",NA
"20180705",3.3
"20180706",NA
"20180707",NA
"20180708",NA
"20180709",NA
"20180710",NA
"20180711",NA
"20180712",NA
"20180713",NA
"20180714",NA
"20180715",5.65
"20180716",5.45
"20180717",5.35
"20180718",4.975
"20180719",4.9
"20180720",4.9
"20180721",4.875
"20180722",4.5
"20180723",4.8
"20180724",4.95
"20180725",4.9
"20180726",4.5
"20180727",4.8
"20180728",4.5
"20180729",4.7
"20180730",3.95
"20180731",4.15
"20180801",3.6
"20180802",6.1
"20180803",5.6
"20180804",5.3
"20180805",4.9
"20180806",4.4
"20180807",3.6
"20180808",2.95
"20180809",2.55
"20180810",6.5
"20180811",5.8
"20180812",5.3
"20180813",5.825
"20180814",7.9
"20180815",7.4
"20180816",7.2
