"Date","sm"
"20181001",13.65
"20181002",13.05
"20181003",13.15
"20181004",12.625
"20181005",12.4
"20181006",12.175
"20181007",12.1
"20181008",11.7
"20181009",11.6
"20181010",11.375
"20181011",10.9
"20181012",11.075
"20181013",10.975
"20181014",11.125
"20181015",10.95
"20181016",11
"20181017",24.525
"20181018",26.325
"20181019",24.875
"20181020",23.925
"20181021",23.3
"20181022",22.625
"20181023",21.9
"20181024",21.3
"20181025",20.55
"20181026",19.675
"20181027",18.775
"20181028",17.575
"20181029",16.75
"20181030",15.8
"20181031",14.8
"20181101",14.2
"20181102",13.55
"20181103",13.2
"20181104",13.075
"20181105",12.9
"20181106",12.5
"20181107",12.25
"20181108",12.225
"20181109",11.8
"20181110",11.35
"20181111",11.3
"20181112",11.1
"20181113",11.05
"20181114",10.6
"20181115",10.5
"20181116",10.75
"20181117",11
"20181118",10.825
"20181119",10.5
"20181120",10.6
"20181121",10.65
"20181122",10.6
"20181123",10.2
"20181124",10.125
"20181125",10.175
"20181126",9.95
"20181127",9.825
"20181128",9.85
"20181129",9.6
"20181130",9.825
"20181201",9.35
"20181202",9.5
"20181203",9.775
"20181204",9.9
"20181205",9.8
"20181206",9.6
"20181207",9.55
"20181209",9.525
"20181210",9.5
"20181211",9.8
"20181212",9.65
"20181213",9.5
"20181214",9.55
"20181217",9.38333333333333
"20181218",9.4
"20181219",9
"20181220",9.125
"20181223",9.425
"20181224",9.4
"20181225",9.6
"20181226",9.1
"20181228",9.275
